id,text,label,source,platform_type,language,date_collected,text_length,clean_text,label_encoded
UG_FAKE_851,Guinée : une fausse annonce de recrutement du Groupement des forces spéciales circule sur Facebook,FAKE,Dubawa,Fact Check,English,2/19/2026,15,guine une fausse annonce de recrutement du groupement des forces spciales circule sur facebook,0
UG_FAKE_852,"Claim Sandro Tonali was banned for ten months, misleading",FAKE,Dubawa,Fact Check,English,2/19/2026,9,claim sandro tonali banned ten months misleading,0
UG_FAKE_853,"Despite forbidding laws, Nigerian graduate openly markets charms for internet fraudsters on TikTok",FAKE,Dubawa,Fact Check,English,2/19/2026,13,despite forbidding laws nigerian graduate openly markets charms internet fraudsters tiktok,0
UG_FAKE_854,TRUE! US to deal with immigrants justifying Charlie Kirk’s death online,FAKE,Dubawa,Fact Check,English,2/19/2026,11,true us deal immigrants justifying charlie kirks death online,0
UG_FAKE_855,Does iPhone 17 Pro Max’s rear camera shift or possess extra hidden camera?,FAKE,Dubawa,Fact Check,English,2/19/2026,13,iphone 17 pro maxs rear camera shift possess extra hidden camera,0
UG_FAKE_857,Rahim Ayew not 22 years old,FAKE,Dubawa,Fact Check,English,2/19/2026,6,rahim ayew 22 years old,0
UG_FAKE_858,President Boakai is not the first leader to meet Japan’s Prime Minister,FAKE,Dubawa,Fact Check,English,2/19/2026,12,president boakai first leader meet japans prime minister,0
UG_FAKE_859,Claim about the New FIFA Offside Rule is FAKE,FAKE,Dubawa,Fact Check,English,2/19/2026,9,claim new fifa offside rule fake,0
UG_FAKE_860,Did Trump vow to ensure Tinubu is not re-elected in 2027?,FAKE,Dubawa,Fact Check,English,2/19/2026,11,trump vow ensure tinubu reelected 2027,0
UG_FAKE_861,"Guinée : l’opposant politique, Cellou Dalein Diallo, a-t-il appelé à voter « oui » au référendum constitutionnel du 21 septembre?",FAKE,Dubawa,Fact Check,English,2/19/2026,20,guine lopposant politique cellou dalein diallo atil appel voter oui au rfrendum constitutionnel du 21 septembre,0
UG_FAKE_862,FAKE! Liberia not only country in Africa that has set aside Flag Day holiday,FAKE,Dubawa,Fact Check,English,2/19/2026,14,fake liberia country africa set aside flag day holiday,0
UG_FAKE_863,FAKE! Boakai’s administration has recorded some Foreign Direct Investments,FAKE,Dubawa,Fact Check,English,2/19/2026,9,fake boakais administration recorded foreign direct investments,0
UG_FAKE_864,Former Assistant Liberian Minister makes FAKE claims about US Millennium Compact,FAKE,Dubawa,Fact Check,English,2/19/2026,11,former assistant liberian minister makes fake claims us millennium compact,0
UG_FAKE_865,Désinformation : une ancienne vidéo de l’ex président de l’Assemblée nationale ivoirienne refait surface,FAKE,Dubawa,Fact Check,English,2/19/2026,14,dsinformation une ancienne vido de lex prsident de lassemble nationale ivoirienne refait surface,0
UG_FAKE_866,Karya ce! Ba Najeriya bace kasa da ke kan gaba da mafi yawan masu ilimi a Afurka ba,FAKE,Dubawa,Fact Check,English,2/19/2026,18,karya ce ba najeriya bace kasa da ke kan gaba da mafi yawan masu ilimi afurka ba,0
UG_FAKE_867,Shin Najeriya ta amince da sabuwar Dokar Yaki da masu Zamba a Intanet?,FAKE,Dubawa,Fact Check,English,2/19/2026,13,shin najeriya ta amince da sabuwar dokar yaki da masu zamba intanet,0
UG_FAKE_868,Facebook user deletes post after DUBAWA’s fact-check,FAKE,Dubawa,Fact Check,English,2/19/2026,7,facebook user deletes post dubawas factcheck,0
UG_FAKE_869,Facebook video wrongly tags “Hellfest” attendees as Israelites migrating to Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,11,facebook video wrongly tags hellfest attendees israelites migrating nigeria,0
UG_FAKE_870,"Seychelles holds Africa’s most powerful passport, not South Africa",FAKE,Dubawa,Fact Check,English,2/19/2026,9,seychelles holds africas powerful passport south africa,0
UG_FAKE_871,FAKE! Osita Iheme not shown with his real children in photo,FAKE,Dubawa,Fact Check,English,2/19/2026,11,fake osita iheme shown real children photo,0
UG_FAKE_872,FAKE! This is not the first bike that charges phones in Sierra Leone,FAKE,Dubawa,Fact Check,English,2/19/2026,13,fake first bike charges phones sierra leone,0
UG_FAKE_873,Did Tinubu submit list of nominees to replace Ibrahim Musa as NFF president?,FAKE,Dubawa,Fact Check,English,2/19/2026,13,tinubu submit list nominees replace ibrahim musa nff president,0
UG_FAKE_874,Carte de séjour : Sénégalais et Mauritaniens désormais soumis au même régime juridique,FAKE,Dubawa,Fact Check,English,2/19/2026,13,carte de sjour sngalais et mauritaniens dsormais soumis au mme rgime juridique,0
UG_FAKE_875,FAKE! Trump did not ask Elon Musk to leave United States,FAKE,Dubawa,Fact Check,English,2/19/2026,11,fake trump ask elon musk leave united states,0
UG_FAKE_876,"Claim four siblings kidnapped their father in Anambra, misleading",FAKE,Dubawa,Fact Check,English,2/19/2026,9,claim four siblings kidnapped father anambra misleading,0
UG_FAKE_877,LinkedIn users FAKEly claim exclusive interview with ChatGPT boss Altman to mislead followers,FAKE,Dubawa,Fact Check,English,2/19/2026,13,linkedin users fakely claim exclusive interview chatgpt boss altman mislead followers,0
UG_FAKE_879,"No, Dollar was not N1,900 before Tinubu became president",FAKE,Dubawa,Fact Check,English,2/19/2026,9,dollar n1900 tinubu became president,0
UG_FAKE_880,Sanwoolu’s aide recirculates video of Obi saying he lifted 439m people from poverty,FAKE,Dubawa,Fact Check,English,2/19/2026,13,sanwoolus aide recirculates video obi saying lifted 439m people poverty,0
UG_FAKE_881,FAKE! Liberia slumped in 2025 Global Peace Index report,FAKE,Dubawa,Fact Check,English,2/19/2026,9,fake liberia slumped 2025 global peace index report,0
UG_FAKE_882,"Photo of man’s head tied in bloody white cloth, not from SUP’s protest",FAKE,Dubawa,Fact Check,English,2/19/2026,13,photo mans head tied bloody white cloth sups protest,0
UG_FAKE_883,Sénégal : les données sur l’hépatite B sont basées sur des estimations et non sur un dépistage généralisé,FAKE,Dubawa,Fact Check,English,2/19/2026,18,sngal les donnes sur lhpatite b sont bases sur des estimations et non sur un dpistage gnralis,0
UG_FAKE_884,"Video clip showing Patience Jonathan counselling husband over return to Aso Rock, not recent",FAKE,Dubawa,Fact Check,English,2/19/2026,14,video clip showing patience jonathan counselling husband return aso rock recent,0
UG_FAKE_885,Is Man City’s Ederson only Premier League goalkeeper to achieve GWR title?,FAKE,Dubawa,Fact Check,English,2/19/2026,12,man citys ederson premier league goalkeeper achieve gwr title,0
UG_FAKE_886,FAKE! Nigeria not ranked Africa’s most educated country,FAKE,Dubawa,Fact Check,English,2/19/2026,8,fake nigeria ranked africas educated country,0
UG_FAKE_887,"Orbatheh did not travel to the USA, the viral photo was manipulated",FAKE,Dubawa,Fact Check,English,2/19/2026,12,orbatheh travel usa viral photo manipulated,0
UG_FAKE_889,"Misleading! Francis Tucker’s helicopter dream, not Tucker, is 34 years old",FAKE,Dubawa,Fact Check,English,2/19/2026,11,misleading francis tuckers helicopter dream tucker 34 years old,0
UG_FAKE_890,All Liberian Party not first registered party to build headquarters in the country,FAKE,Dubawa,Fact Check,English,2/19/2026,13,liberian party first registered party build headquarters country,0
UG_FAKE_891,"Morning show host in Liberia makes misleading claims about Party Headquarters, Vocational school",FAKE,Dubawa,Fact Check,English,2/19/2026,13,morning show host liberia makes misleading claims party headquarters vocational school,0
UG_FAKE_892,Do Nigerian laws allow honorary doctorate recipients to formally use “Dr” prefix?,FAKE,Dubawa,Fact Check,English,2/19/2026,12,nigerian laws allow honorary doctorate recipients formally use dr prefix,0
UG_FAKE_893,Did Nigeria’s National Assembly pass a new Cybercrime Act into law?,FAKE,Dubawa,Fact Check,English,2/19/2026,11,nigerias national assembly pass new cybercrime act law,0
UG_FAKE_894,No proof Putin threatened to wipe Nigeria off map over alleged interference,FAKE,Dubawa,Fact Check,English,2/19/2026,12,proof putin threatened wipe nigeria map alleged interference,0
UG_FAKE_895,Nigerian lady fined for collecting fare without showing up. What is the law’s position?,FAKE,Dubawa,Fact Check,English,2/19/2026,14,nigerian lady fined collecting fare without showing laws position,0
UG_FAKE_896,"Apps, pimps and algorithms: How technology is advancing Nigeria’s digital sex trade",FAKE,Dubawa,Fact Check,English,2/19/2026,12,apps pimps algorithms technology advancing nigerias digital sex trade,0
UG_FAKE_897,FAKE! Viral Instagram post of woman’s eye loss not caused by eyelash extensions,FAKE,Dubawa,Fact Check,English,2/19/2026,13,fake viral instagram post womans eye loss caused eyelash extensions,0
UG_FAKE_898,"Irọ́ o! Àwọn ènìyàn kò máa f’okùn sọdá odò ní Nàìjíríà, bí fídíò kan ṣe ṣàfihàn",FAKE,Dubawa,Fact Check,English,2/19/2026,16,ir wn nyn k fokn sd od n njr b fd kan e fihn,0
UG_FAKE_899,"Misleading! APC, SLPP’s MPs sang against the First Lady, not just APC’s MPs",FAKE,Dubawa,Fact Check,English,2/19/2026,13,misleading apc slpps mps sang first lady apcs mps,0
UG_FAKE_900,"Irọ́ ni! Ìwé ìrìnnà orílẹ̀-èdè Yorùbá kò ní ìdánimọ̀ òfin, wọn kò gbẹ́sẹ̀lé ìwé ìrìnnà Nàìjíríà",FAKE,Dubawa,Fact Check,Mixed,2/19/2026,16,ir ni w rnn orld yorb k n dnim fin wn k gbsl w rnn njr,0
UG_FAKE_901,Video portraying ADC campaign not linked to Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,8,video portraying adc campaign linked nigeria,0
UG_FAKE_902,"FAKE! Yorùbá nation passport has no legal recognition, Nigerian passport, not banned",FAKE,Dubawa,Fact Check,English,2/19/2026,12,fake yorb nation passport legal recognition nigerian passport banned,0
UG_FAKE_903,Viral video of bandits seizing military vehicles not from Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,10,viral video bandits seizing military vehicles nigeria,0
UG_FAKE_904,Viral rope-crossing video not from Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,6,viral ropecrossing video nigeria,0
UG_FAKE_905,Are sugary all-season fruits less nutritious?,FAKE,Dubawa,Fact Check,English,2/19/2026,6,sugary allseason fruits less nutritious,0
UG_FAKE_906,Ṣe òtítọ́ ni ọ̀rọ̀ pe ara eniyan ni ọkàn méjì?,FAKE,Dubawa,Fact Check,Mixed,2/19/2026,10,e tt ni r pe ara eniyan ni kn mj,0
UG_FAKE_907,Liberia's Drug Crisis: A National Emergency!,FAKE,Dubawa,Fact Check,English,2/19/2026,6,liberias drug crisis national emergency,0
UG_FAKE_908,Misleading! Sierra Leone does not have a Prime Minister,FAKE,Dubawa,Fact Check,English,2/19/2026,9,misleading sierra leone prime minister,0
UG_FAKE_909,Misleading! Boakai’s 2-year budget for agriculture is not bigger than Weah’s CDC in 5 years,FAKE,Dubawa,Fact Check,English,2/19/2026,15,misleading boakais 2year budget agriculture bigger weahs cdc 5 years,0
UG_FAKE_910,Misleading! Victor Boniface Did Not Complete €15M Transfer to Al-Nassr,FAKE,Dubawa,Fact Check,English,2/19/2026,10,misleading victor boniface complete 15m transfer alnassr,0
UG_FAKE_911,Guinée-Bissau : l’homosexualité dépénalisée depuis 1993?,FAKE,Dubawa,Fact Check,Mixed,2/19/2026,6,guinebissau lhomosexualit dpnalise depuis 1993,0
UG_FAKE_912,Did INEC replace Julius Abure with Nenadi Usman as Labour Party chair?,FAKE,Dubawa,Fact Check,English,2/19/2026,12,inec replace julius abure nenadi usman labour party chair,0
UG_FAKE_913,All you need to know about German visa application following recent update,FAKE,Dubawa,Fact Check,English,2/19/2026,12,need know german visa application following recent update,0
UG_FAKE_914,"Video showing armed security operatives invading homes, not from Southeast",FAKE,Dubawa,Fact Check,English,2/19/2026,10,video showing armed security operatives invading homes southeast,0
UG_FAKE_915,"Will Nigerians earning about N800,000 yearly pay 20% personal income tax?",FAKE,Dubawa,Fact Check,English,2/19/2026,11,nigerians earning n800000 yearly pay 20 personal income tax,0
UG_FAKE_916,Do women need to stop taking folic acid after first trimester?,FAKE,Dubawa,Fact Check,English,2/19/2026,11,women need stop taking folic acid first trimester,0
UG_FAKE_917,Misleading claim about Putin proving Jesus was from Africa,FAKE,Dubawa,Fact Check,English,2/19/2026,9,misleading claim putin proving jesus africa,0
UG_FAKE_918,Former President Weah did not spend 58 days out of Liberia,FAKE,Dubawa,Fact Check,English,2/19/2026,11,former president weah spend 58 days liberia,0
UG_FAKE_919,PURA backlash and the new data regulation,FAKE,Dubawa,Fact Check,English,2/19/2026,7,pura backlash new data regulation,0
UG_FAKE_920,Hot dogs do not cause cancer,FAKE,Dubawa,Fact Check,English,2/19/2026,6,hot dogs cause cancer,0
UG_FAKE_921,"Round-up: Mineral deals, Facebook monetisation in Liberia, dirt-littered Lagos market among top claims verified this week",FAKE,Dubawa,Fact Check,English,2/19/2026,16,roundup mineral deals facebook monetisation liberia dirtlittered lagos market among top claims verified week,0
UG_FAKE_922,veteran actor Jackie Chan is not dead?,FAKE,Dubawa,Fact Check,English,2/19/2026,7,veteran actor jackie chan dead,0
UG_FAKE_923,BINCIKE: Buhari ya kaddamar da filin tashi da saukar jiragen sama na naira biliyan ₦15 a jihar Nasarawa sai dai yabi sahun manyan ayyuka marasa tasiri a Najeriya,FAKE,Dubawa,Fact Check,Mixed,2/19/2026,28,bincike buhari ya kaddamar da filin tashi da saukar jiragen sama na naira biliyan 15 jihar nasarawa sai dai yabi sahun manyan ayyuka marasa tasiri najeriya,0
UG_FAKE_924,"Is consuming spinach harmful to human health, as claimed in Instagram video?",FAKE,Dubawa,Fact Check,English,2/19/2026,12,consuming spinach harmful human health claimed instagram video,0
UG_FAKE_925,Yaudara ce! Sojan da aka kama ya na baiwa ‘yan ta’adda makamai ba tsohon dan ta’adda ba ne,FAKE,Dubawa,Fact Check,Mixed,2/19/2026,18,yaudara ce sojan da aka kama ya na baiwa yan taadda makamai ba tsohon dan taadda ba ne,0
UG_FAKE_926,Da gaske ne yana da amfani a jinkirta yanke cibiya,FAKE,Dubawa,Fact Check,Mixed,2/19/2026,10,da gaske ne yana da amfani jinkirta yanke cibiya,0
UG_FAKE_927,"Misleading! Soldier caught supplying ammunition to terrorists, not repentant terrorist",FAKE,Dubawa,Fact Check,English,2/19/2026,10,misleading soldier caught supplying ammunition terrorists repentant terrorist,0
UG_FAKE_928,"Désinformation sur une candidature de l’ex Premier ministre ivoirien, Guillaume Soro, à la présidentielle d’octobre 2025",FAKE,Dubawa,Fact Check,Mixed,2/19/2026,16,dsinformation sur une candidature de lex premier ministre ivoirien guillaume soro la prsidentielle doctobre 2025,0
UG_FAKE_929,Video of dirt-littered market not captured in Lagos,FAKE,Dubawa,Fact Check,English,2/19/2026,8,video dirtlittered market captured lagos,0
UG_FAKE_930,Misleading! The Liberia Anti-Corruption Commission did not receive over $1 million budgetary increment for the first time,FAKE,Dubawa,Fact Check,English,2/19/2026,17,misleading liberia anticorruption commission receive 1 million budgetary increment first time,0
UG_FAKE_931,Understanding recent mass killings of hooded vultures in Gambia and a violation of wildlife laws,FAKE,Dubawa,Fact Check,English,2/19/2026,15,understanding recent mass killings hooded vultures gambia violation wildlife laws,0
UG_FAKE_932,"Viral Photo of Pro-Palestine protesters in Japan, Al-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,8,viral photo propalestine protesters japan algenerated,0
UG_FAKE_933,"Rihanna’s viral song for Manchester United, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,7,rihannas viral song manchester united aigenerated,0
UG_FAKE_934,Facebook has not been monetised in Liberia?,FAKE,Dubawa,Fact Check,English,2/19/2026,7,facebook monetised liberia,0
UG_FAKE_935,"FAKE! Viral video claiming Aregbesola was stoned in Ogun, from EndSARS protest",FAKE,Dubawa,Fact Check,English,2/19/2026,12,fake viral video claiming aregbesola stoned ogun endsars protest,0
UG_FAKE_936,Alleged video of father poisoning his sons over prophecy dates back to 2019,FAKE,Dubawa,Fact Check,English,2/19/2026,13,alleged video father poisoning sons prophecy dates back 2019,0
UG_FAKE_937,"Hillary Clinton not dead, as Instagram user claimed",FAKE,Dubawa,Fact Check,English,2/19/2026,8,hillary clinton dead instagram user claimed,0
UG_FAKE_938,"Contrary to viral claim, Spain not banning Islamic festivals",FAKE,Dubawa,Fact Check,English,2/19/2026,9,contrary viral claim spain banning islamic festivals,0
UG_FAKE_939,Misleading! Lagos did not mark 176 estates for demolition,FAKE,Dubawa,Fact Check,English,2/19/2026,9,misleading lagos mark 176 estates demolition,0
UG_FAKE_940,Did Nigeria suspend mineral deals with US?,FAKE,Dubawa,Fact Check,English,2/19/2026,7,nigeria suspend mineral deals us,0
