id,text,label,source,platform_type,language,date_collected,text_length
UG_FAKE_727,Dette publique sénégalaise : le FMI confirme un misreporting,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_728,2024 airstrike image FAKEly used to suggest military operation in Kwara,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_729,Sénégal : une vidéo manipulée sur le diabète attribuée à l’ex directeur du Centre des opérations d’urgence sanitaire,FAKE,Dubawa,Fact Check,English,2/19/2026,18
UG_FAKE_730,Élection ivoirienne : le rôle de la CEI et du Conseil Constitutionnel,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_731,Fonctionnement de la liste électorale ivoirienne : de l’inscription à la vérification,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_732,How does the new tax law affect you? Here are five key things to know,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_733,Is National Youth Empowerment Fund legitimate government programme?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_734,"No evidence new INEC chairperson, Amupitan, was Tinubu’s lawyer",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_735,Présidentielle du 25 octobre en Côte D&#8217;ivoire : les candidats en lice,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_736,Misleading! Freetown International Airport not best in Africa,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_737,Drifting in Gambia and a police crackdown on drifters,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_738,"Bidiyon bera a ɗakin yaɗa labaran Al Jazeera ba na gaske ba ne, fasahar AI ta ƙirƙire shi",FAKE,Dubawa,Fact Check,English,2/19/2026,18
UG_FAKE_739,"Sahara Reporters’ claim Wike boycotted Council of State meeting, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_740,"Non, le budget de la Primature du Sénégal n’a pas baissé de 21,3 millions d&#8217;euros en 2025",FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_741,Présidentielle du 25 octobre 2025 en Côte d’Ivoire : les grandes étapes du processus,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_742,Shin Da gaske ne wai ilimin boko kyauta ne a makarantu mallakar gwamnati a Najeriya?,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_743,Un discours de 2022 de l’ancien président du Sénégal à la tribune de l’ONU présenté comme récent,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_744,La reconnaissance des langues nationales comme langues officielles ne réduit pas l’analphabétisme en Guinée,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_745,TRUE! Sierra Leone police confirm arrest warrant for Natasha Beckley,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_746,Guinée : la nouvelle Constitution permet-elle à Mamadi Doumbouya d’être candidat à la présidentielle de décembre 2025 ?,FAKE,Dubawa,Fact Check,English,2/19/2026,18
UG_FAKE_747,Why INEC may postpone voting in some areas —  what it really means,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_748,FAKE! The renovation of Siaka Stevens’ Stadium is not completed,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_749,Reduction in transportation fare publicity not from Transport Ministry,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_750,"Facebook, X users delete posts on US-imposed visa ban on Nigerians after DUBAWA’s report",FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_751,"After DUBAWA’s report, Facebook users delete misleading posts, X account suspended",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_752,Did China warn its citizens against building companies in Lagos?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_753,Une ancienne vidéo du ministre ivoirien de l’Enseignement supérieur manipulée pour accréditer un financement de “gros bras”,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_754,FAKE! CDC did not inherit 12% inflation rate,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_755,Nigeria’s 2025 tax reform and Putin-Ajaokuta Steel top claims fact-checked last week,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_756,Shin Najeriya ce kasa mafi tsadar mai a cikin kasashen masu arzikin man fetur?,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_757,Gwamnan Kano ya yi kuskure wajen bayyana sakamakon shekarar ta 2025 na jiharsa a jarrabawar SSCE na cikin gida wadda hukumar NECO ke shiryawa kowace shekara,FAKE,Dubawa,Fact Check,English,2/19/2026,26
UG_FAKE_758,"CALL FOR APPLICATION: Information disorder, FIMI and the importance of preserving information integrity for bloggers and social media influencers in Monrovia",FAKE,Dubawa,Fact Check,English,2/19/2026,21
UG_FAKE_759,Ministry of Youth disowns viral recruitment poster for ‘Casual Workers’ in Kush sensitisation program,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_760,Did President Boakai Faint During Speech Delivery at UN?,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_761,Is education entirely free in government-owned schools in Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_762,FAKE: Viral video not  Nuimi Hakalang Road in Gambia,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_763,An old video of police slapping an arrestee recirculated on social media,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_764,10 surrogacy claims fact-checked from DUBAWA’s investigation,FAKE,Dubawa,Fact Check,English,2/19/2026,7
UG_FAKE_765,Did Putin say Nigeria rejected Russia’s help on electricity in 1980?,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_766,Has Nigeria introduced obligatory tax for all citizens from 2026?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_767,Bago: Does a governor have power to regulate religious sermons in Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_768,EXPLAINER: Can sex workers be taxed in Nigeria?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_769,"Aarun Ebola: oun ti o ni lati mọ̀, àpeere aisan ati bi o ṣe le daabo bo ara rẹ",FAKE,Dubawa,Fact Check,English,2/19/2026,19
UG_FAKE_770,No evidence Zamfara sent 500 Askarawa men to fight bandits on their own,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_771,FAKE! Liberia’s Government has not cancelled free WAEC policy for 12th graders,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_772,Things that can get you arrested during Anambra elections,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_773,Anambra 202 Meet the 16 candidates vying to be governor,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_774,Le secrétaire général à la présidence guinéenne n’a pas prononcé son discours devant une salle vide à l’ONU,FAKE,Dubawa,Fact Check,English,2/19/2026,18
UG_FAKE_775,Sénégal : Une croissance à deux chiffres portée par les hydrocarbures; tandis que l’économie réelle stagne,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_776,FAKE! Nnamdi Kanu’s son did not win the ‘world brain competition’,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_777,Désinformation autour d’un prétendu putsch en Côte d’Ivoire,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_779,"How to report groups, posts promoting commercial surrogacy on Meta platforms",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_780,Wani bidiyo da ke nuna yadda ake ajiyar wake ta hanyar amfani da siminta yaudara ce,FAKE,Dubawa,Fact Check,English,2/19/2026,16
UG_FAKE_781,FAKE! No giant statue exists in New England Ville,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_782,Five key takeaways from DUBAWA’s report on surrogacy in Nigeria,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_783,Koluba’s claim about UP government’s $1bn GDP figure FAKE,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_784,"Second quarter  Inflation figure in Liberia stands at 11.1%, not 13.7%",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_785,"After DUBAWA’s investigation, Facebook removes Nigerian surrogacy groups",FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_786,"No, INTERPOL did not issue an arrest warrant for Burkina Faso’s Captain Traoré",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_787,"Mining site in viral video from Sierra Leone, not Zamfara",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_788,"Gino not sharing airtime, data to celebrate Guiness World Record",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_790,"Nigerians, International groups react to DUBAWA’s surrogacy report, call for ban",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_791,Old video recirculated to portray Olubadan endorsing  Peter Obi,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_792,Round-Up: Top five claims we fact-checked this week,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_793,Viral TikTok videos promising users money are AI-generated,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_794,Shin gaskiya ne matan shugabannin kananan hukumomin Adamawa sun tafi Turkiyya dan samun horo?,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_795,Da gaske ne wai abun goge baki na da lahani ga kwakwalwar dan adam?,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_796,Bidiyon Fafaroma Francis da ya bayyana da hannayensa uku kirkirarre ne da fasahar AI,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_797,Òye àtọwọ́dá ni wọn fi ṣ’ẹda àwọn fọnran akalekako ori ikanni TikTok wọnyi ti o ṣ’eleri owó iranwọ,FAKE,Dubawa,Fact Check,English,2/19/2026,18
UG_FAKE_798,Ǹjẹ́ Trump ṣèlérí láti dènà ìdìbòyan Tinubu l’ọ́dun 2027?,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_799,"Would adding lemon, sugar to sanitary pads prevent infection?",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_800,"Video linking Obi, Nigeria’s government to investment platform, AfriQuantum X, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_801,"How Facebook, misinformation, legal loopholes throw Nigerian women into surrogacy ditch",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_802,"Surrogacy: Àwọn alagbabi ṣ’alaye bi ìkànnì ibaraẹniṣọrẹ, ìròyìn ofege ati àìlòfin ṣe ṣ’àkóbá fun wọn",FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_803,"Yadda shafin Facebook, bayanan da ba daidai ba, da gazawar dokoki ke jefa matan Najeriya cikin sarkakiya in sun je daukar ciki wa wadanda ba su iya dauka da kansu dan samun kudi",FAKE,Dubawa,Fact Check,English,2/19/2026,33
UG_FAKE_804,Kano governor misrepresents state’s performance in 2025 NECO results,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_805,Viral video of South African congregants awaiting Rapture misleading,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_806,"OlaXash deactivates TikTok account after DUBAWA&#8217;s investigation, as EFCC keeps mum",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_807,"EPL eligibility: Players from top 50 countries in FIFA ranking, not 100 qualify",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_808,"WHO dismisses Trump’s autism claims, says they are not backed by science",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_809,"Misleading! CDC left exchange rate at L$188, not L$174",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_810,FAKE! Sierra Leone has not banned Akon’s music,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_811,"Contrary to popular claim, Nigeria Police not removing pockets from officers’ uniform",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_812,"No, milk-only diet does not increase height in children",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_813,"Can the mixture of banana peel, lemon, salt, and toothpaste whiten teeth?",FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_814,Was El-Rufai removed from Odenigbo&#8217;s lecture amidst protests?,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_815,Al&#8217;adu da Zamantakewa: Marinar kofar mata guda cikin wuraren tarihi muhammai a Kano,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_816,De faux résultats du référendum constitutionnel en Guinée circulent sur les réseaux sociaux,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_817,"En Guinée la rumeur selon laquelle “si tu ne votes pas, ta carte d’électeur ne sera pas valable” est fausse",FAKE,Dubawa,Fact Check,English,2/19/2026,20
UG_FAKE_818,Maganar cewa an kirkiri shafin yanar gizo da AI don karyata digirin girmamawa na Rarara ba gaskiya ba ce,FAKE,Dubawa,Fact Check,English,2/19/2026,19
UG_FAKE_819,Fasgo na Seychelles shi ne mafi karfi ba na Afurka ta Kudu ba,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_820,"Video showing Pope Francis with three hands, AI-generated",FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_821,Des retards ont-ils été enregistrés dans l’ouverture de certains bureaux de vote à N’Zérékoré en Guinée ?,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_822,"Faranah : non, quatre bureaux de vote n’ont pas été fermés faute de matériel électoral",FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_823,Des agents de bureaux de vote ont-ils manifesté dans la commune de Tombolia en Guinée?,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_824,Guinée : Un discours contre le référendum de 2020 présenté comme récent,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_826,La proposition de nouvelle constitution guinéenne garantit-elle une prise en charge de 80% des frais médicaux ?,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_827,"Restaurant in viral TikTok video from Dubai, not Abuja",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_828,Is it TRUE Africans can enter Burkina Faso without visa?,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_829,Is toothpaste harmful to the brain?,FAKE,Dubawa,Fact Check,English,2/19/2026,6
UG_FAKE_830,Des avions de guerre sont-ils utilisés pour sécuriser le scrutin référendaire en Guinée?,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_831,"Non, la profession du citoyen n’est pas mentionnée sur la carte d’électeur guinéenne",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_832,"Fake news, réseaux sociaux et élections : la Guinée face au désordre informationnel",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_833,"Enjeux et zones d’ombre du projet constitutionnel guinéen, l’analyse d’un juriste",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_834,Misleading! Viral photos of United States of Africa passport and capital city are distorted,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_835,APC member makes misleading claim about Sierra Leone’s Presidential Terms,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_836,Controversy over Auditor General appointment as Trade Minister and matters arising,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_837,Iléẹjọ́ kan ni ki arabinrin yii san owó ìtanràn leyin ti o kọ̀ lati ṣ’abewo si okunrin to fun ni owó ọkọ̀. Kini òfin sọ?,FAKE,Dubawa,Fact Check,English,2/19/2026,25
UG_FAKE_838,Organisation électorale en Guinée : rupture et craintes après le remplacement de la CENI par la DGE,FAKE,Dubawa,Fact Check,English,2/19/2026,17
UG_FAKE_839,Is Ebola in Liberia?,FAKE,Dubawa,Fact Check,English,2/19/2026,4
UG_FAKE_840,UDP faces possible implosion ahead of 2026 elections,FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_841,"Viral news article of President Bio endorsing Fortuix Agency, a hoax",FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_842,Misleading! Sierra Leone not ranked as top five most generous countries,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_843,Viral video of Peter Drury choosing Ronaldo over Messi is AI-generated,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_844,"Video showing Northern Nigerian farmers preserving beans with cement, misleading",FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_845,Olaxash’s Oshole for internet fraudsters: Eight key takeaways from DUBAWA’s investigation,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_846,"Intox : il n&#8217;existe aucun scandale de près de 8,9 milliards d’euros lié à des agents fictifs au Sénégal",FAKE,Dubawa,Fact Check,English,2/19/2026,19
UG_FAKE_847,"FAKE! No dangerous animal roaming Lagos, Ogun States",FAKE,Dubawa,Fact Check,English,2/19/2026,8
UG_FAKE_848,Lagdo Dam: Users delete Facebook posts after DUBAWA&#8217;s fact-check,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_849,"Claim Finland released jailed IPOB leader, Simon Ekpa, FAKE",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_850,PCOS Awareness Month: Understanding cardio-metabolic consequences associated with the syndrome,FAKE,Dubawa,Fact Check,English,2/19/2026,10
UG_FAKE_851,Guinée : une fausse annonce de recrutement du Groupement des forces spéciales circule sur Facebook,FAKE,Dubawa,Fact Check,English,2/19/2026,15
UG_FAKE_852,"Claim Sandro Tonali was banned for ten months, misleading",FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_853,"Despite forbidding laws, Nigerian graduate openly markets charms for internet fraudsters on TikTok",FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_854,TRUE! US to deal with immigrants justifying Charlie Kirk’s death online,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_855,Does iPhone 17 Pro Max’s rear camera shift or possess extra hidden camera?,FAKE,Dubawa,Fact Check,English,2/19/2026,13
UG_FAKE_857,Rahim Ayew not 22 years old,FAKE,Dubawa,Fact Check,English,2/19/2026,6
UG_FAKE_858,President Boakai is not the first leader to meet Japan’s Prime Minister,FAKE,Dubawa,Fact Check,English,2/19/2026,12
UG_FAKE_859,Claim about the New FIFA Offside Rule is FAKE,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_860,Did Trump vow to ensure Tinubu is not re-elected in 2027?,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_861,"Guinée : l’opposant politique, Cellou Dalein Diallo, a-t-il appelé à voter « oui » au référendum constitutionnel du 21 septembre?",FAKE,Dubawa,Fact Check,English,2/19/2026,20
UG_FAKE_862,FAKE! Liberia not only country in Africa that has set aside Flag Day holiday,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_863,FAKE! Boakai’s administration has recorded some Foreign Direct Investments,FAKE,Dubawa,Fact Check,English,2/19/2026,9
UG_FAKE_864,Former Assistant Liberian Minister makes FAKE claims about US Millennium Compact,FAKE,Dubawa,Fact Check,English,2/19/2026,11
UG_FAKE_865,Désinformation : une ancienne vidéo de l’ex président de l’Assemblée nationale ivoirienne refait surface,FAKE,Dubawa,Fact Check,English,2/19/2026,14
UG_FAKE_866,Karya ce! Ba Najeriya bace kasa da ke kan gaba da mafi yawan masu ilimi a Afurka ba,FAKE,Dubawa,Fact Check,English,2/19/2026,18
UG_FAKE_867,Shin Najeriya ta amince da sabuwar Dokar Yaki da masu Zamba a Intanet?,FAKE,Dubawa,Fact Check,English,2/19/2026,13
